mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label_1,label_2,label_3,label_4,label_5,label_6,label_7
-279.8938293457031,112.26725006103516,-82.28713989257812,80.13494110107422,-45.13828659057617,46.04851150512695,-6.199413299560547,23.731279373168945,-26.024038314819336,17.722557067871094,-4.387104034423828,13.361552238464355,-6.547205448150635,True,False,False,False,False,False,False
-198.26747131347656,107.7287826538086,-85.95995330810547,24.728628158569336,-51.80437469482422,28.441904067993164,-20.506845474243164,21.087413787841797,-21.68545150756836,24.302480697631836,-6.93024206161499,-1.4675110578536987,0.8606353402137756,True,False,False,False,False,False,False
-117.44174194335938,126.38587951660156,-99.51322174072266,37.504337310791016,-61.30596160888672,37.25847625732422,-25.513731002807617,22.706504821777344,-30.531147003173828,25.177520751953125,-9.12718391418457,-2.0036447048187256,-1.718619704246521,True,False,False,False,False,False,False
-113.62022399902344,128.78506469726562,-107.57207489013672,31.55529022216797,-67.02650451660156,41.22368621826172,-18.63575553894043,20.918827056884766,-27.891315460205078,25.627849578857422,-6.561507701873779,-1.5208922624588013,-0.9939344525337219,True,False,False,False,False,False,False
-119.19074249267578,123.40538787841797,-107.29473114013672,33.68296432495117,-69.7099380493164,41.04822540283203,-19.1879940032959,23.022918701171875,-30.539886474609375,23.727752685546875,-5.78759765625,2.6693921089172363,-1.9958723783493042,True,False,False,False,False,False,False
-116.0492935180664,122.306640625,-113.01055145263672,34.842952728271484,-71.76581573486328,38.56523895263672,-12.059849739074707,20.67747688293457,-28.803285598754883,26.420326232910156,-5.731905460357666,-0.4474383294582367,-4.600346565246582,True,False,False,False,False,False,False
-112.53972625732422,122.51338195800781,-117.12206268310547,38.47752380371094,-69.21672058105469,34.89784240722656,-9.27037525177002,21.27555274963379,-28.549842834472656,24.855403900146484,-0.7226518392562866,0.064639151096344,-2.6437020301818848,True,False,False,False,False,False,False
-130.19134521484375,121.2741470336914,-103.98072052001953,33.123390197753906,-70.31610870361328,37.28179168701172,-15.539989471435547,23.90904426574707,-29.20696449279785,21.857839584350586,-7.072238445281982,2.708263635635376,-1.2134997844696045,True,False,False,False,False,False,False
-113.62578582763672,125.71662139892578,-105.31270599365234,32.6568717956543,-72.45622253417969,39.87453079223633,-18.065689086914062,25.751840591430664,-30.360206604003906,24.506593704223633,-6.41037130355835,5.429335594177246,-0.04727022722363472,True,False,False,False,False,False,False
-115.44440460205078,124.65399169921875,-101.96680450439453,28.707693099975586,-62.335819244384766,37.285797119140625,-25.211570739746094,31.518552780151367,-34.637516021728516,22.23522186279297,-8.014191627502441,2.909987449645996,6.488109111785889,True,False,False,False,False,False,False
-420.4337463378906,92.6519775390625,-89.49618530273438,59.356300354003906,-38.68782043457031,44.80170440673828,-23.8452205657959,22.420591354370117,-17.676496505737305,14.876737594604492,-7.807656288146973,-0.5501049757003784,8.835844039916992,True,False,False,False,False,False,False
-323.0096740722656,94.08317565917969,-120.99669647216797,74.78035736083984,-46.90647888183594,53.678016662597656,-33.68699264526367,29.308090209960938,-24.502384185791016,16.904367446899414,-6.640192985534668,4.780211925506592,11.159274101257324,True,False,False,False,False,False,False
-323.36553955078125,90.43020629882812,-123.88310241699219,80.49369049072266,-56.860599517822266,59.939910888671875,-28.805038452148438,29.695735931396484,-28.336061477661133,20.588937759399414,-9.264671325683594,-1.961243987083435,10.109335899353027,True,False,False,False,False,False,False
-296.9409484863281,89.66707611083984,-110.22529602050781,65.89892578125,-42.57305145263672,45.36605453491211,-29.06568717956543,21.81875991821289,-23.58041000366211,18.672870635986328,-3.2386248111724854,0.6696508526802063,8.999971389770508,True,False,False,False,False,False,False
-295.5711975097656,96.67497253417969,-118.53627014160156,75.20911407470703,-41.47466278076172,52.820228576660156,-37.26863098144531,24.073017120361328,-25.789670944213867,16.963281631469727,-6.985416412353516,3.407216787338257,9.29045581817627,True,False,False,False,False,False,False
-291.4701843261719,91.74858856201172,-118.31950378417969,75.7616958618164,-52.50396728515625,55.23954772949219,-31.12782096862793,22.777881622314453,-27.663917541503906,12.78419303894043,-13.202927589416504,-3.835110664367676,6.219578742980957,True,False,False,False,False,False,False
-286.3531188964844,91.2745361328125,-120.81169128417969,79.96251678466797,-58.64655685424805,48.65641784667969,-32.051639556884766,27.421371459960938,-23.861499786376953,18.70461082458496,-12.864078521728516,1.0861272811889648,6.614068031311035,True,False,False,False,False,False,False
-289.3314208984375,98.20689392089844,-113.20100402832031,73.0562744140625,-46.421730041503906,48.02743911743164,-36.999637603759766,28.71432876586914,-23.036592483520508,18.08148765563965,-16.61587905883789,-6.7384161949157715,6.354093551635742,True,False,False,False,False,False,False
-290.945068359375,97.39591217041016,-114.4298095703125,75.85620880126953,-41.050052642822266,43.95652389526367,-43.06017303466797,29.253053665161133,-20.343955993652344,17.230886459350586,-12.401030540466309,-4.4737114906311035,5.9106597900390625,True,False,False,False,False,False,False
-449.71832275390625,169.21058654785156,2.0260345935821533,12.31834602355957,19.20992088317871,-5.096565246582031,-6.246337890625,-16.242826461791992,-5.488126754760742,12.602787971496582,-11.360922813415527,-14.661922454833984,-6.951798915863037,True,False,False,False,False,False,False
-437.3257141113281,162.38839721679688,-14.609004974365234,12.065267562866211,22.002586364746094,-8.575103759765625,-13.070211410522461,-33.99236297607422,-16.0716495513916,21.748977661132812,-5.116555213928223,-20.551889419555664,-4.339268684387207,True,False,False,False,False,False,False
-431.71588134765625,159.81056213378906,-13.567764282226562,6.806219100952148,22.14732551574707,1.7625858783721924,-0.625669538974762,-25.632734298706055,-17.559268951416016,14.426797866821289,-6.276854038238525,-21.809206008911133,-8.64375114440918,True,False,False,False,False,False,False
-417.9942626953125,159.40867614746094,0.7699372172355652,11.942035675048828,10.968158721923828,-11.716002464294434,-9.74583911895752,-26.261688232421875,-17.221477508544922,10.368132591247559,-9.767093658447266,-12.914377212524414,-7.03564453125,True,False,False,False,False,False,False
-437.9728698730469,162.77398681640625,0.04042718932032585,22.896053314208984,19.487024307250977,-6.350820541381836,2.367948532104492,-18.911888122558594,-11.76524543762207,17.648433685302734,-6.0453314781188965,-17.247278213500977,-12.381775856018066,True,False,False,False,False,False,False
-457.1737060546875,171.33920288085938,4.37362003326416,12.116480827331543,15.018209457397461,-7.139756679534912,-5.0486531257629395,-22.038848876953125,-15.168363571166992,10.382447242736816,-4.277504920959473,-11.423186302185059,-9.42231273651123,True,False,False,False,False,False,False
-444.6607360839844,177.01365661621094,-2.720024347305298,6.755085468292236,13.062909126281738,-9.076864242553711,-7.36865758895874,-28.089778900146484,-20.929275512695312,12.21631145477295,-0.698676586151123,-15.252817153930664,-12.599526405334473,True,False,False,False,False,False,False
-461.9930114746094,175.28286743164062,14.244548797607422,4.832884311676025,17.13963508605957,1.1217389106750488,-7.373411655426025,-21.95506477355957,-13.593539237976074,10.271672248840332,-0.4417519271373749,-15.223918914794922,-14.928046226501465,True,False,False,False,False,False,False
-459.7563171386719,166.0518341064453,3.3669471740722656,4.677712440490723,16.361814498901367,-1.4217889308929443,-5.992584228515625,-24.059476852416992,-17.38300132751465,9.522528648376465,-1.5400407314300537,-11.948320388793945,-8.944636344909668,True,False,False,False,False,False,False
-443.37017822265625,170.9214630126953,-3.2562785148620605,14.587958335876465,10.496520042419434,-20.790517807006836,-13.86598014831543,-27.53260040283203,-19.366140365600586,7.293271541595459,-10.116013526916504,-10.79259967803955,-3.3695640563964844,True,False,False,False,False,False,False
-432.749755859375,162.6998748779297,3.9283459186553955,10.28930950164795,0.1889505535364151,-24.874311447143555,-15.749638557434082,-30.93731117248535,-18.690658569335938,15.57066535949707,-0.8285571932792664,-11.94094181060791,-5.520832538604736,True,False,False,False,False,False,False
-461.8345947265625,176.46971130371094,-15.316547393798828,7.694797039031982,1.4009380340576172,-23.706138610839844,-6.217926025390625,-23.592628479003906,-18.587236404418945,12.912522315979004,-10.152527809143066,-7.9174933433532715,-10.721238136291504,True,False,False,False,False,False,False
-474.3215637207031,174.51026916503906,-11.867934226989746,8.06200122833252,14.116854667663574,-6.613528728485107,1.680574655532837,-19.16349983215332,-14.777387619018555,11.760436058044434,-9.065202713012695,-11.046049118041992,-6.175223350524902,True,False,False,False,False,False,False
-452.00421142578125,169.8145751953125,-2.821805477142334,7.045372009277344,12.996719360351562,-14.573084831237793,-10.426764488220215,-15.89093017578125,-6.962869644165039,10.503122329711914,-10.349493980407715,-16.75882339477539,-9.95991325378418,True,False,False,False,False,False,False
-449.69244384765625,165.90432739257812,2.8624539375305176,8.501398086547852,15.859946250915527,-10.353190422058105,-10.19166374206543,-15.125887870788574,-7.336113929748535,8.355206489562988,-9.871800422668457,-19.008874893188477,-11.297846794128418,True,False,False,False,False,False,False
-456.53173828125,162.7628173828125,8.732418060302734,6.224173069000244,19.697723388671875,-3.3618783950805664,-9.886734008789062,-13.134233474731445,-5.960668563842773,6.349591255187988,-9.800745964050293,-20.676284790039062,-15.424162864685059,True,False,False,False,False,False,False
-453.77777099609375,162.49937438964844,7.2119622230529785,11.16701602935791,21.248491287231445,-1.8337197303771973,-7.890870571136475,-19.400001525878906,-14.462125778198242,5.42333459854126,-6.3226823806762695,-14.130776405334473,-12.568248748779297,True,False,False,False,False,False,False
-462.691162109375,160.60963439941406,6.871294975280762,5.702816486358643,15.070722579956055,-0.1176576018333435,-1.3116445541381836,-16.31429672241211,-12.984539031982422,6.313827991485596,-5.147067070007324,-14.636159896850586,-12.282527923583984,True,False,False,False,False,False,False
-486.95355224609375,182.27854919433594,-26.11745834350586,6.466683864593506,19.76837921142578,-5.314725399017334,4.165217399597168,-19.9263973236084,-17.143186569213867,18.164525985717773,-9.806047439575195,-16.302471160888672,-9.165874481201172,True,False,False,False,False,False,False
-469.9079895019531,170.12969970703125,12.662936210632324,7.989232063293457,15.810144424438477,-1.0543084144592285,-3.7571866512298584,-18.152868270874023,-14.340174674987793,4.537681579589844,-8.472515106201172,-18.22434425354004,-10.865635871887207,True,False,False,False,False,False,False
-456.6781921386719,179.76193237304688,5.472363471984863,1.9284439086914062,13.743579864501953,-7.604205131530762,-11.245390892028809,-18.8194580078125,-10.250320434570312,6.250528335571289,-8.884194374084473,-14.844532012939453,-5.826437473297119,True,False,False,False,False,False,False
-451.91656494140625,175.63198852539062,-7.85036039352417,1.9940185546875,10.928014755249023,-15.34687614440918,-12.076390266418457,-17.580982208251953,-7.944650173187256,9.455039024353027,-9.716952323913574,-16.544004440307617,-11.216581344604492,True,False,False,False,False,False,False
-461.3073425292969,171.7994384765625,4.924929141998291,4.318148136138916,16.07787322998047,-8.278295516967773,-10.468135833740234,-13.809967994689941,-7.209623336791992,8.885684967041016,-4.898281574249268,-17.207557678222656,-13.843506813049316,True,False,False,False,False,False,False
-464.7453308105469,182.48728942871094,6.064602375030518,13.420561790466309,15.163433074951172,-12.001005172729492,-7.474664688110352,-20.374984741210938,-16.66464614868164,11.240094184875488,-2.824259042739868,-14.742697715759277,-13.25544548034668,True,False,False,False,False,False,False
-449.5037536621094,173.0079803466797,-16.897031784057617,4.500286102294922,12.403489112854004,-11.763011932373047,-1.1679781675338745,-15.057546615600586,-12.546893119812012,9.225058555603027,-9.054306030273438,-15.999004364013672,-7.967304706573486,True,False,False,False,False,False,False
-458.4304504394531,173.63877868652344,-7.04353666305542,-6.938767433166504,9.966216087341309,-5.257992744445801,-0.8562833070755005,-9.09597110748291,-6.833817958831787,8.799215316772461,-7.394885540008545,-18.862354278564453,-12.275382995605469,True,False,False,False,False,False,False
-449.090087890625,184.3868865966797,-7.918766021728516,-5.189411163330078,15.57542610168457,-5.968778610229492,-4.98199462890625,-5.171236991882324,-3.3331055641174316,1.111034870147705,-12.601533889770508,-13.355245590209961,-12.645198822021484,True,False,False,False,False,False,False
-457.3978271484375,182.52630615234375,-3.147036552429199,-4.244927883148193,11.080079078674316,-6.460216999053955,-2.2243785858154297,-8.202411651611328,-9.383635520935059,-1.2554759979248047,-11.860063552856445,-12.009780883789062,-7.671101093292236,True,False,False,False,False,False,False
-453.91522216796875,178.331787109375,4.522308826446533,-2.082329511642456,17.017507553100586,-1.777383804321289,-7.090206146240234,-12.970215797424316,-12.953330039978027,-3.790785789489746,-15.961591720581055,-10.932046890258789,-10.681719779968262,True,False,False,False,False,False,False
-456.7650451660156,165.94747924804688,10.856879234313965,4.099595546722412,19.497230529785156,-2.506906509399414,-7.618311882019043,-9.192483901977539,-7.13907527923584,7.905954360961914,-6.091615200042725,-7.0524001121521,-14.085003852844238,True,False,False,False,False,False,False
-464.80694580078125,165.89805603027344,22.664520263671875,16.795446395874023,21.382387161254883,-6.016878604888916,-9.370020866394043,-16.9733943939209,-20.77871322631836,3.420041084289551,-3.357839345932007,-13.741265296936035,-14.77783203125,True,False,False,False,False,False,False
-457.7601318359375,178.07420349121094,13.608966827392578,16.98133659362793,16.63582992553711,-7.664656162261963,-7.414496421813965,-18.329559326171875,-18.769390106201172,6.362959384918213,-2.629600763320923,-11.295371055603027,-9.213288307189941,True,False,False,False,False,False,False
-467.7512512207031,180.11605834960938,6.18545389175415,22.005401611328125,21.27346420288086,-3.178072452545166,-10.376654624938965,-28.604188919067383,-21.07966423034668,4.808701038360596,-9.152729034423828,-12.798742294311523,-8.40053653717041,True,False,False,False,False,False,False
-459.4200744628906,169.218994140625,21.45319175720215,18.987016677856445,24.361635208129883,3.323406457901001,-7.602105140686035,-28.074392318725586,-19.341487884521484,7.978469371795654,-7.019063949584961,-15.563732147216797,-8.122756958007812,True,False,False,False,False,False,False
-425.9859619140625,180.13165283203125,3.456317663192749,21.697614669799805,16.076231002807617,-11.843620300292969,-7.669364929199219,-16.999887466430664,-4.304416656494141,12.749844551086426,-6.809074878692627,-9.403651237487793,-3.416903257369995,True,False,False,False,False,False,False
-452.5957336425781,168.24742126464844,1.2650654315948486,19.052947998046875,26.1428165435791,-6.320582389831543,-7.119029521942139,-16.599000930786133,-13.041098594665527,9.725750923156738,0.011235663667321205,-10.513161659240723,-8.732861518859863,True,False,False,False,False,False,False
-451.1546630859375,170.82823181152344,10.1411714553833,13.067066192626953,21.37314796447754,-7.914771556854248,-13.814626693725586,-17.941593170166016,-10.935198783874512,5.3052849769592285,-2.0032103061676025,-11.284945487976074,-12.483623504638672,True,False,False,False,False,False,False
-447.39013671875,170.92758178710938,9.009047508239746,9.099691390991211,18.47490119934082,-7.286069393157959,-19.288114547729492,-27.279319763183594,-5.764225959777832,17.298248291015625,-3.5072855949401855,-12.588235855102539,-6.650993824005127,True,False,False,False,False,False,False
-439.05181884765625,188.75741577148438,-18.348703384399414,10.848231315612793,14.600417137145996,-17.79074478149414,-11.795267105102539,-20.549848556518555,-4.128634929656982,18.660675048828125,-9.9778470993042,-9.73523998260498,-5.656419277191162,True,False,False,False,False,False,False
-444.3283386230469,179.74368286132812,0.4217641353607178,8.64259147644043,18.917377471923828,-10.857279777526855,-14.8201265335083,-16.70961570739746,-3.2640841007232666,8.014039039611816,-14.331524848937988,-18.800302505493164,-12.785737037658691,True,False,False,False,False,False,False
-472.5398254394531,188.676025390625,-0.653956949710846,1.912476897239685,19.927066802978516,-9.225062370300293,-16.513011932373047,-13.73131275177002,-0.7705920338630676,6.4345879554748535,-12.931079864501953,-13.910950660705566,-9.114337921142578,True,False,False,False,False,False,False
-468.0343322753906,175.04209899902344,4.935195446014404,4.507565975189209,19.92544937133789,-7.385469436645508,-18.308570861816406,-15.564184188842773,1.9901716709136963,7.737997531890869,-14.207563400268555,-13.981621742248535,-5.82854700088501,True,False,False,False,False,False,False
-460.24566650390625,174.2279510498047,2.727567672729492,10.526445388793945,18.497718811035156,-6.129593849182129,-13.277265548706055,-24.3638973236084,-7.470207691192627,12.232102394104004,-7.833182334899902,-11.075244903564453,-6.0529913902282715,True,False,False,False,False,False,False
-468.2186584472656,175.4119873046875,1.5241237878799438,1.0757899284362793,21.54539680480957,-0.251139372587204,-14.322826385498047,-21.093923568725586,-2.9949400424957275,13.91929817199707,-5.679368495941162,-16.712703704833984,-13.934786796569824,True,False,False,False,False,False,False
-464.6235046386719,174.64256286621094,-14.501605033874512,5.690603256225586,20.163352966308594,-8.700447082519531,-12.601380348205566,-18.197723388671875,2.4989519119262695,20.6431941986084,-10.66945743560791,-14.01795482635498,-6.762239456176758,True,False,False,False,False,False,False
-470.2713623046875,170.56324768066406,7.942798137664795,6.3522515296936035,24.425405502319336,-2.187492847442627,-17.254892349243164,-14.835529327392578,2.0534415245056152,8.506673812866211,-8.059427261352539,-9.967113494873047,-8.383707046508789,True,False,False,False,False,False,False
-466.6427001953125,164.8232879638672,17.222671508789062,12.080096244812012,16.832744598388672,-0.7222647070884705,-6.0978288650512695,-19.4624080657959,-9.41127872467041,11.00452709197998,-3.4885175228118896,-15.712533950805664,-14.157779693603516,True,False,False,False,False,False,False
-474.4787292480469,175.21617126464844,16.571266174316406,13.123771667480469,12.96070671081543,-8.552939414978027,-9.01113510131836,-19.9475154876709,-10.248275756835938,9.298262596130371,-6.93134069442749,-13.184814453125,-10.255409240722656,True,False,False,False,False,False,False
-468.1540832519531,186.28807067871094,2.462592840194702,8.354098320007324,14.024848937988281,-13.28501033782959,-13.565402030944824,-24.108211517333984,-14.228010177612305,8.455571174621582,-7.930692672729492,-10.697141647338867,-7.492706298828125,True,False,False,False,False,False,False
-466.3826599121094,178.1869659423828,-0.16868363320827484,5.155254364013672,14.918750762939453,-13.842960357666016,-17.228466033935547,-21.41162109375,-10.664948463439941,7.043414115905762,-6.323707580566406,-7.934693813323975,-5.703941345214844,True,False,False,False,False,False,False
-477.6006774902344,177.9453582763672,6.3011345863342285,11.725040435791016,23.9936466217041,-3.5271496772766113,-13.373879432678223,-19.68694305419922,-8.344172477722168,2.717634677886963,-12.359899520874023,-12.697821617126465,-10.818864822387695,True,False,False,False,False,False,False
-460.1260070800781,181.7838897705078,-7.166379451751709,8.85186767578125,23.230449676513672,-5.388849258422852,-10.727356910705566,-16.984943389892578,-4.726022720336914,4.22131872177124,-11.77775764465332,-6.779710292816162,-6.388857364654541,True,False,False,False,False,False,False
-441.5408020019531,171.36387634277344,6.457763671875,1.2423310279846191,14.384432792663574,-4.700140953063965,-3.2453243732452393,-9.06518268585205,-15.149980545043945,-3.0135984420776367,-4.951411247253418,-7.9075927734375,-11.857131958007812,True,False,False,False,False,False,False
-459.1641845703125,175.15625,2.1123878955841064,6.757611274719238,23.731388092041016,-6.531771183013916,-9.050116539001465,-11.71142578125,-13.651538848876953,5.360592365264893,-11.586030960083008,-2.19524884223938,-11.11729621887207,True,False,False,False,False,False,False
-467.9695739746094,171.73770141601562,17.038909912109375,7.687905311584473,22.841630935668945,-0.6097459197044373,-7.1620612144470215,-8.74289608001709,-6.804577350616455,10.700380325317383,-4.260828971862793,-7.597241401672363,-14.516655921936035,True,False,False,False,False,False,False
-472.1288757324219,171.66648864746094,23.183048248291016,10.543233871459961,23.88418960571289,0.6013040542602539,-11.931483268737793,-16.631677627563477,-8.821598052978516,10.866541862487793,-7.253281593322754,-9.986262321472168,-12.477849006652832,True,False,False,False,False,False,False
-460.77587890625,167.05262756347656,7.83343505859375,9.391053199768066,23.666473388671875,-2.7432100772857666,-8.673907279968262,-18.8458251953125,-17.53795051574707,8.613170623779297,-8.546518325805664,-12.927979469299316,-11.204137802124023,True,False,False,False,False,False,False
-476.93597412109375,177.2479705810547,13.387356758117676,6.349913120269775,27.131147384643555,0.8098655343055725,-14.439424514770508,-19.286270141601562,-13.815943717956543,7.233195781707764,-7.782043933868408,-4.877104759216309,-11.898743629455566,True,False,False,False,False,False,False
-480.1424865722656,160.50042724609375,-5.734125137329102,5.261544227600098,18.497634887695312,-8.218666076660156,-7.003342151641846,-13.748849868774414,-13.291075706481934,15.675027847290039,-6.733093738555908,-2.941141366958618,-11.735387802124023,True,False,False,False,False,False,False
-439.8724365234375,188.63003540039062,-10.290488243103027,9.335134506225586,12.977654457092285,-22.665903091430664,-15.492629051208496,-24.31898307800293,-13.335387229919434,21.89246940612793,-9.802498817443848,-6.457548141479492,-7.458921909332275,True,False,False,False,False,False,False
-452.0945129394531,188.45350646972656,-6.172049045562744,1.7782279253005981,14.34655475616455,-16.807819366455078,-20.433513641357422,-27.86779022216797,-15.63951301574707,15.356546401977539,-12.290023803710938,-7.834756851196289,-7.1354851722717285,True,False,False,False,False,False,False
-459.71221923828125,192.0520477294922,-14.108736991882324,1.870261311531067,9.146965026855469,-27.628021240234375,-26.37660789489746,-32.81889343261719,-16.389196395874023,22.89164924621582,-9.966893196105957,-0.07021980732679367,-5.133427143096924,True,False,False,False,False,False,False
-246.39715576171875,161.12269592285156,-49.73541259765625,35.471717834472656,-8.462991714477539,-5.78407621383667,9.2554931640625,-4.760544776916504,-13.566024780273438,16.69202423095703,-12.54207706451416,1.1389764547348022,-1.1603654623031616,True,False,False,False,False,False,False
-400.3251037597656,170.07833862304688,-43.83320617675781,15.059146881103516,-17.202838897705078,6.628310203552246,4.84260892868042,-22.623863220214844,-17.957101821899414,18.5268611907959,-18.262920379638672,-3.7150728702545166,-2.312069892883301,True,False,False,False,False,False,False
-460.26129150390625,186.2165069580078,-30.590984344482422,2.3824803829193115,-13.299639701843262,-16.018802642822266,-3.3445916175842285,-27.786306381225586,-16.7568302154541,13.975078582763672,-14.9490966796875,4.844550132751465,3.9213316440582275,True,False,False,False,False,False,False
-460.2569274902344,184.2626495361328,-23.306293487548828,7.001300811767578,6.2115349769592285,10.651301383972168,7.691858291625977,-4.9131317138671875,-5.437069416046143,20.78105926513672,-13.928985595703125,9.452651977539062,-0.5481522083282471,True,False,False,False,False,False,False
-260.9162292480469,84.37686157226562,-105.63307189941406,54.420753479003906,-73.7157974243164,30.763994216918945,-27.2507266998291,25.963306427001953,-31.18126106262207,11.071329116821289,-22.144071578979492,-5.679039478302002,-5.931921005249023,True,False,False,False,False,False,False
-234.4515838623047,96.36066436767578,-115.67322540283203,68.1389389038086,-70.1407699584961,31.783187866210938,-51.095455169677734,23.895872116088867,-28.569416046142578,14.274258613586426,-27.42347526550293,4.038633823394775,0.042629729956388474,True,False,False,False,False,False,False
-233.4979705810547,77.84082794189453,-111.1692123413086,62.6261100769043,-58.08012390136719,33.948760986328125,-44.58233642578125,24.327796936035156,-29.296470642089844,9.160500526428223,-20.94256019592285,4.589045524597168,-7.331191539764404,True,False,False,False,False,False,False
-245.85076904296875,82.90739440917969,-119.8842544555664,65.1705322265625,-69.5118408203125,44.430091857910156,-46.6627311706543,30.468334197998047,-36.463016510009766,12.835505485534668,-22.55862045288086,10.163183212280273,-6.445509433746338,True,False,False,False,False,False,False
-222.6562042236328,85.35952758789062,-118.36920166015625,67.62703704833984,-57.764259338378906,41.29313659667969,-45.08433151245117,20.297393798828125,-36.907325744628906,22.133237838745117,-17.6802921295166,10.627452850341797,-3.604583740234375,True,False,False,False,False,False,False
-239.91505432128906,78.23847198486328,-121.3492660522461,61.34843444824219,-65.87650299072266,43.342254638671875,-48.33696746826172,18.315814971923828,-40.65756607055664,14.397065162658691,-19.480344772338867,10.70928955078125,-0.20812159776687622,True,False,False,False,False,False,False
-241.28436279296875,82.58975219726562,-110.7940673828125,60.77652359008789,-67.3832778930664,50.45941925048828,-41.30778121948242,31.252685546875,-40.22368621826172,7.2845330238342285,-20.255521774291992,9.968896865844727,-3.2908689975738525,True,False,False,False,False,False,False
-222.23533630371094,83.55650329589844,-108.66352081298828,65.05844116210938,-59.72673034667969,45.41310501098633,-41.350624084472656,29.769195556640625,-35.32344055175781,17.244234085083008,-17.2274169921875,11.686904907226562,-1.5629220008850098,True,False,False,False,False,False,False
-231.5991973876953,81.60518646240234,-116.36204528808594,57.99273681640625,-57.98197937011719,38.97626495361328,-48.04569625854492,20.186931610107422,-30.143346786499023,20.3275089263916,-17.59146499633789,10.314263343811035,-4.195228576660156,True,False,False,False,False,False,False
-243.6304473876953,82.93936920166016,-114.85607147216797,65.92552947998047,-64.49554443359375,52.58835983276367,-42.94209671020508,34.37831115722656,-33.7916145324707,13.714537620544434,-19.405864715576172,6.37738561630249,-8.60737419128418,True,False,False,False,False,False,False
-241.6413116455078,85.55931091308594,-111.37173461914062,65.32417297363281,-67.24103546142578,58.84238815307617,-46.23859405517578,32.660240173339844,-33.431427001953125,13.887385368347168,-19.98750114440918,3.783790111541748,-7.4819159507751465,True,False,False,False,False,False,False
-227.24293518066406,91.61947631835938,-109.54916381835938,68.87439727783203,-56.90378952026367,58.87485122680664,-37.2749137878418,35.01021194458008,-27.711261749267578,24.752248764038086,-11.032644271850586,12.596277236938477,-2.3166446685791016,True,False,False,False,False,False,False
-204.07679748535156,82.63504791259766,-110.06343841552734,62.90080642700195,-51.35237121582031,50.6569709777832,-37.01333236694336,26.494462966918945,-37.548683166503906,24.00157928466797,-12.210675239562988,15.771700859069824,-1.0239818096160889,True,False,False,False,False,False,False
-213.35133361816406,95.9682846069336,-103.9991455078125,70.31111145019531,-53.180206298828125,55.24061965942383,-31.354721069335938,23.268512725830078,-40.543575286865234,23.87356185913086,-18.666112899780273,12.887252807617188,2.7770493030548096,True,False,False,False,False,False,False
-224.0961151123047,92.98794555664062,-101.0711441040039,81.8470230102539,-53.76275634765625,56.44910430908203,-35.816490173339844,24.62673568725586,-36.37160110473633,23.55493927001953,-20.008222579956055,13.438749313354492,2.7083330154418945,True,False,False,False,False,False,False
-234.44012451171875,93.70375061035156,-91.44642639160156,70.65855407714844,-49.78750228881836,55.36152648925781,-40.42524719238281,27.096160888671875,-27.828887939453125,18.857280731201172,-12.62159538269043,12.296178817749023,3.4313712120056152,True,False,False,False,False,False,False
-228.495849609375,95.43170166015625,-113.37385559082031,74.27339935302734,-57.916709899902344,52.31576156616211,-40.486576080322266,29.219789505004883,-35.1308479309082,23.415508270263672,-15.820549011230469,19.24431800842285,-0.7813170552253723,True,False,False,False,False,False,False
-234.486083984375,82.19761657714844,-122.32974243164062,62.084312438964844,-62.14604949951172,45.91058349609375,-39.862056732177734,25.526948928833008,-36.93300247192383,17.849597930908203,-16.401531219482422,9.761561393737793,-11.192347526550293,True,False,False,False,False,False,False
-232.67359924316406,81.69300842285156,-117.2226333618164,69.34255981445312,-59.38710403442383,51.88595962524414,-48.62156295776367,22.736270904541016,-35.947532653808594,26.566434860229492,-18.916013717651367,13.627721786499023,-8.90577220916748,True,False,False,False,False,False,False
-235.47576904296875,84.24836730957031,-109.06549072265625,69.2554702758789,-54.37525939941406,50.64133834838867,-45.55207061767578,26.67224884033203,-30.47496795654297,23.714914321899414,-16.57240867614746,9.79920768737793,-6.092342853546143,True,False,False,False,False,False,False
-241.0255126953125,82.65039825439453,-102.1395034790039,66.52484893798828,-56.40675735473633,51.407196044921875,-44.01302719116211,26.819236755371094,-33.379554748535156,18.152122497558594,-18.586750030517578,6.317275524139404,-3.4029719829559326,True,False,False,False,False,False,False
-234.34596252441406,80.62239837646484,-100.14505767822266,63.33016586303711,-55.00471115112305,45.57844543457031,-37.810302734375,26.798904418945312,-24.83063507080078,15.979376792907715,-17.256439208984375,5.1305131912231445,-7.036725044250488,True,False,False,False,False,False,False
-204.0599822998047,84.15512084960938,-110.73985290527344,46.635005950927734,-61.72562789916992,34.05621337890625,-40.58058547973633,37.460811614990234,-34.640010833740234,10.435562133789062,-12.073013305664062,4.72819185256958,3.9955132007598877,True,False,False,False,False,False,False
-148.48373413085938,93.53343200683594,-116.0315170288086,44.52830505371094,-76.44712829589844,25.98976707458496,-50.36898422241211,38.24039840698242,-39.55288314819336,12.279667854309082,-14.01528263092041,-0.8063511848449707,-1.8342365026474,True,False,False,False,False,False,False
